training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/step_time,time/total_time,step
7.924422,-9.473122,181.90405,649.8465,4.2065997,-9.480949,0.05831294,1.0,145.91179,0.46176597,-7.5532637,0.05043889,1.0,0.15986395,-42.56785,-100.5578,1.1579778,0.0036823356628417968,2267.44633436203,595000
9.107439,-14.497274,209.63025,658.3851,4.5924006,-9.528779,0.06787864,1.0,161.19826,0.45466483,-7.547169,0.048915327,1.0,0.08139258,-41.31862,-100.76982,1.557428,0.0036815382480621336,2285.8540284633636,600000
23.981424,-19.45397,261.5875,636.97876,4.2588987,-9.521718,0.06646657,1.0,143.04652,0.2875613,-7.562044,0.052633934,1.0,0.03522536,-39.951756,-101.19126,1.2503046,0.004613914346694946,2308.9236028194427,605000
8.408405,-16.553537,185.41199,636.2879,4.2968135,-9.564063,0.07493552,1.0,173.46323,0.39094836,-7.5617104,0.05255064,1.0,0.093447074,-40.42324,-100.45906,1.2213053,0.0036841164112091066,2327.3441874980927,610000
11.204594,-9.93737,181.7048,653.81287,4.341612,-9.493875,0.060897853,1.0,159.24402,0.4001416,-7.551245,0.049934305,1.0,0.10051509,-39.31545,-101.174484,1.2844735,0.0036848773956298826,2345.7685792446136,615000
25.567884,-29.179752,269.41342,654.59827,4.192532,-9.5865135,0.07942561,1.0,156.42886,0.3270504,-7.5735807,0.055518012,1.0,0.1259393,-36.08451,-100.938385,1.3306117,0.0036813506603240965,2364.1753358840942,620000
16.993998,-11.918342,201.04556,646.931,4.2525015,-9.517731,0.06566903,1.0,155.8144,0.454125,-7.561409,0.052475147,1.0,0.11186888,-40.012825,-100.96503,0.95661515,0.0036821138858795168,2382.585908651352,625000
8.17316,-11.8856125,174.14346,680.5574,5.0785074,-9.452321,0.05258702,1.0,152.4979,0.31883863,-7.5502853,0.049694393,1.0,0.19688672,-40.546974,-100.52664,2.0196984,0.003682327938079834,2400.9975533485413,630000
19.147137,-10.224529,225.10262,649.1162,4.5546846,-9.485085,0.059139933,1.0,170.39835,0.38571686,-7.5587864,0.05181954,1.0,0.32235557,-39.466515,-100.511566,1.2731234,0.003689255619049072,2419.443836212158,635000
11.299441,-18.104046,213.61807,666.46423,4.5005646,-9.522268,0.06657673,1.0,179.60693,0.45051023,-7.545583,0.04851862,1.0,0.20558335,-40.955215,-100.83675,1.2986224,0.0036899763107299806,2437.893721342087,640000
29.794983,-37.895374,371.80716,664.7379,4.51905,-9.523344,0.06679164,1.0,170.09647,0.36425087,-7.560074,0.052141562,1.0,0.11114727,-38.623905,-100.592064,2.3012323,0.003688456344604492,2456.336005926132,645000
21.014423,-10.425425,217.58862,667.89624,4.698206,-9.529127,0.06794836,1.0,149.89969,0.3728088,-7.5540247,0.050629046,1.0,0.11365034,-41.064682,-100.773056,1.4309963,0.003685911512374878,2474.7655687332153,650000
6.6547046,-8.189588,180.44583,684.08765,4.8122997,-9.493169,0.06075673,1.0,148.72923,0.39342555,-7.546419,0.048727743,1.0,1.3041954,-40.667973,-100.88498,1.8760083,0.004643606424331665,2497.983604669571,655000
9.4414835,-11.698105,228.35304,646.5506,4.5113955,-9.4789095,0.05790479,1.0,192.52756,0.50908214,-7.5433726,0.04796612,1.0,0.26312053,-39.95227,-100.459885,1.2607675,0.003683083438873291,2516.399026632309,660000
12.853322,-19.10787,192.5672,671.3325,4.4809237,-9.492083,0.060539376,1.0,157.87901,0.454637,-7.5560355,0.051131815,1.0,0.1280547,-39.67569,-100.86064,1.2016904,0.003687244987487793,2534.8352541923523,665000
11.846524,-19.052841,230.24593,647.8187,4.5017347,-9.523809,0.066884905,1.0,176.20761,0.45656556,-7.570219,0.05467779,1.0,0.17786944,-38.66562,-101.41653,1.2806689,0.0036909507751464845,2553.290013551712,670000
16.545273,-11.699236,270.9848,664.82587,4.790642,-9.472632,0.056649458,1.0,176.88913,0.45589262,-7.546322,0.048703484,1.0,0.11868458,-40.358932,-100.94718,2.199447,0.0036926889896392824,2571.753462076187,675000
16.062412,-13.202649,241.83606,654.97473,4.627305,-9.484866,0.059096243,1.0,151.54044,0.33243978,-7.5575166,0.051502064,1.0,0.098792896,-40.793373,-100.80197,1.4959877,0.0036886130332946777,2590.1965305805206,680000
12.786695,-9.983048,204.22406,663.18036,4.476042,-9.507235,0.06356987,1.0,152.61426,0.3670615,-7.5526896,0.050295383,1.0,0.08351115,-39.733543,-100.668915,1.3490254,0.0036817831993103027,2608.6054499149323,685000
7.9726405,-9.581594,163.44234,643.532,4.308259,-9.4611225,0.054347377,1.0,162.30179,0.50246537,-7.561423,0.05247868,1.0,0.16504857,-39.877373,-101.32105,1.0769389,0.0036824378967285154,2627.0176451206207,690000
7.8485274,-10.509148,200.8404,677.966,4.9258165,-9.442987,0.05072063,1.0,182.5694,0.49244913,-7.5424476,0.04773491,1.0,0.17663747,-38.169395,-100.788025,1.6832933,0.003682539081573486,2645.4303438663483,695000
12.738372,-10.624808,207.43578,661.1947,4.7764874,-9.467437,0.05561033,1.0,166.45836,0.42242622,-7.555761,0.051063135,1.0,0.1602788,-38.985573,-100.54678,1.3668957,0.0036830692291259766,2663.8456926345825,700000
19.32813,-12.442363,264.1698,649.80566,4.5107317,-9.46484,0.055091012,1.0,183.04,0.5303799,-7.545273,0.048441093,1.0,0.12937704,-39.427814,-101.01871,2.2153473,0.0046431667804718016,2687.0615298748016,705000
14.206885,-11.814711,186.13113,645.65796,4.5550885,-9.51661,0.06544508,1.0,171.7291,0.5101212,-7.55367,0.05054047,1.0,0.27787858,-39.148026,-100.70254,1.1122547,0.003679040479660034,2705.4567353725433,710000
33.988777,-12.395972,308.95447,671.5773,5.0822916,-9.465242,0.05517137,1.0,173.52188,0.48400342,-7.5493727,0.0494662,1.0,0.17656215,-41.542522,-100.678505,1.688528,0.0036791781425476074,2723.85262966156,715000
18.290827,-10.775415,212.90283,639.8684,4.3883367,-9.498848,0.061892595,1.0,157.17567,0.39281982,-7.542325,0.047704294,1.0,0.24252823,-39.942635,-100.54348,1.1076837,0.0036827206134796143,2742.266237974167,720000
18.904783,-7.942015,192.1087,669.2457,4.6756134,-9.4939,0.0609031,1.0,162.64731,0.43321082,-7.5516534,0.050036214,1.0,0.06498341,-39.37918,-100.59697,1.0456443,0.0036832429885864256,2760.682455778122,725000
15.517862,-16.597536,279.3078,686.4545,4.814644,-9.453188,0.05276045,1.0,169.50565,0.49917737,-7.5622783,0.052692495,1.0,0.052609943,-40.517315,-100.71304,2.1064792,0.0036836491107940673,2779.1007041931152,730000
12.368941,-14.007034,171.30647,671.9818,4.8596206,-9.453591,0.052841216,1.0,160.77946,0.2472919,-7.552264,0.050189007,1.0,0.08801493,-40.482674,-100.61882,1.3025923,0.0036843617916107177,2797.522516489029,735000
6.8902164,-17.687677,201.26318,658.7705,4.8983846,-9.504471,0.06301738,1.0,159.6751,0.50674456,-7.541423,0.047478642,1.0,0.13296412,-41.432915,-100.563545,1.1077635,0.003686501216888428,2815.955025434494,740000
9.71937,-7.3652177,172.36343,658.6072,4.60946,-9.483938,0.05891074,1.0,159.9457,0.43709925,-7.5481787,0.049167693,1.0,0.12839933,-40.462917,-100.39432,0.9683469,0.003684638023376465,2834.3782184123993,745000
12.353705,-9.170524,201.71797,623.0126,3.9429564,-9.52456,0.06703491,1.0,186.00815,0.49419957,-7.561384,0.052468922,1.0,0.17421883,-39.901936,-100.810326,1.5216097,0.0036869207859039307,2852.8128249645233,750000
10.452301,-5.442548,186.14621,654.8613,4.44347,-9.499424,0.06200781,1.0,172.42883,0.4339354,-7.541652,0.047536008,1.0,0.04225252,-40.506424,-100.68938,1.2776647,0.004647918653488159,2876.052421569824,755000
5.504379,-11.298778,217.88463,648.1982,4.618125,-9.4753685,0.057196595,1.0,157.62254,0.4114123,-7.568354,0.054211535,1.0,0.36846188,-39.259396,-101.19977,2.014774,0.0036851916790008547,2894.478382587433,760000
12.0260315,-6.162306,200.7594,651.5414,4.444255,-9.479037,0.057930548,1.0,162.05223,0.4947346,-7.5527306,0.050305564,1.0,0.384969,-38.997795,-100.846146,1.8232917,0.003687800645828247,2912.917388677597,765000
12.446504,-10.298564,182.69463,670.90515,4.8416452,-9.500376,0.062198102,1.0,155.46808,0.34762743,-7.546067,0.048639763,1.0,0.14210963,-42.308105,-100.53046,1.7059228,0.0036888564109802246,2931.361675977707,770000
19.276718,-11.244167,224.0303,662.9231,4.3504524,-9.481962,0.058515538,1.0,155.95485,0.519917,-7.5534134,0.05047629,1.0,0.11810369,-39.756767,-100.56964,1.6277319,0.0036881924629211427,2949.802640914917,775000
14.038873,-16.056633,208.27007,661.4192,4.7400317,-9.498125,0.06174785,1.0,172.73376,0.5164957,-7.5463676,0.0487149,1.0,0.072933756,-40.386063,-100.725876,1.3271593,0.0036903468132019044,2968.2543778419495,780000
13.462359,-19.193624,239.63908,682.4009,4.9767747,-9.423206,0.046764176,1.0,141.05743,0.3865673,-7.5536137,0.05052641,1.0,0.062374257,-39.85995,-100.73155,1.1617389,0.0036891618728637694,2986.7001898288727,785000
15.004112,-10.345353,188.18681,666.445,4.5699186,-9.440837,0.050290305,1.0,174.27841,0.46852016,-7.5566177,0.05127735,1.0,0.036956638,-42.096214,-100.86672,1.340995,0.003687737035751343,3005.1388778686523,790000
12.40472,-12.048601,169.77979,654.5115,4.754913,-9.485789,0.05928082,1.0,151.66016,0.40829277,-7.560443,0.05223368,1.0,0.25231785,-40.438416,-100.60209,0.8860415,0.0036916008949279787,3023.596885919571,795000
29.327934,-36.770515,393.8635,676.2788,4.864354,-9.442967,0.05071645,1.0,166.5087,0.4668859,-7.5382404,0.046683066,1.0,0.2231729,-41.959427,-100.3826,1.7938557,0.0036922080516815186,3042.0579290390015,800000
9.170517,-8.125214,183.26631,663.7514,4.5008245,-9.504068,0.06293644,1.0,145.6322,0.3739472,-7.572677,0.05529219,1.0,0.2557953,-41.203045,-101.0741,1.3181934,0.004615427732467652,3065.1350712776184,805000
9.650622,-6.731872,194.68843,638.6142,4.4927773,-9.479945,0.058112014,1.0,171.53337,0.44209462,-7.559952,0.05211096,1.0,0.23253357,-40.744576,-101.02908,1.3889683,0.003682923412322998,3083.5496912002563,810000
6.4568896,-8.531716,149.99919,648.86304,4.548537,-9.460262,0.054175295,1.0,158.35158,0.46905762,-7.550497,0.04974717,1.0,0.11654916,-40.975723,-100.16617,1.0358071,0.003681147813796997,3101.9554331302643,815000
7.927043,-12.535601,191.6509,661.3705,4.7322354,-9.459821,0.054087114,1.0,173.95422,0.49991724,-7.560813,0.05232613,1.0,0.063106455,-39.28794,-100.53099,1.1086802,0.003680899953842163,3120.359935760498,820000
20.064575,-18.815166,315.17426,674.7698,4.78686,-9.46168,0.054459054,1.0,171.20355,0.49268922,-7.5507746,0.04981651,1.0,0.051352814,-41.375153,-100.90047,2.0998127,0.003681501054763794,3138.76744389534,825000
6.0250454,-9.634835,160.67596,666.6969,4.8117447,-9.472563,0.0566355,1.0,150.87408,0.35041034,-7.5388794,0.046842754,1.0,0.099941656,-42.110085,-100.77725,0.98264366,0.0036792041301727295,3157.163467645645,830000
7.6735654,-9.792381,165.35864,632.17004,4.2172174,-9.477666,0.05765618,1.0,167.93683,0.473759,-7.560263,0.05218872,1.0,0.1558244,-41.76705,-100.855,1.1338191,0.003684565544128418,3175.586297750473,835000
8.601185,-5.7301393,176.49559,675.3311,4.7654324,-9.440149,0.050153077,1.0,173.44196,0.4705103,-7.5416584,0.04753756,1.0,0.08549994,-41.150352,-101.18303,1.318579,0.003687776231765747,3194.0251820087433,840000
36.28873,-47.710964,373.3911,661.4021,4.633813,-9.453009,0.052724708,1.0,185.27716,0.49941733,-7.5524397,0.050232843,1.0,0.015102856,-38.528275,-100.54322,1.9886124,0.003689715623855591,3212.473762989044,845000
8.202218,-11.145513,175.44318,638.2473,4.5307198,-9.490211,0.060165085,1.0,152.5425,0.37113947,-7.5469637,0.048863884,1.0,0.18076955,-40.36371,-100.77522,1.3089173,0.003693435287475586,3230.940942764282,850000
9.127409,-7.6202593,180.14296,661.59174,4.3972406,-9.431485,0.048420098,1.0,170.51819,0.53355,-7.546881,0.048843235,1.0,0.18922806,-41.34281,-100.92244,1.6497796,0.004651064729690552,3254.1962702274323,855000
8.5876875,-13.689622,186.69514,647.30725,4.2829137,-9.494499,0.061022986,1.0,152.53754,0.4314432,-7.550817,0.04982718,1.0,0.25380725,-39.38744,-100.44408,1.3139346,0.0036877124309539796,3272.6348354816437,860000
8.370621,-8.353831,181.66293,662.9081,4.69417,-9.459706,0.054064274,1.0,176.87935,0.5073844,-7.5502186,0.049677618,1.0,0.0623554,-39.46172,-100.770065,1.5585952,0.0036888176441192628,3291.0789296627045,865000
8.538303,-9.353085,168.03847,666.5177,4.899518,-9.479775,0.058078002,1.0,166.23157,0.47279215,-7.555855,0.051086687,1.0,0.10758272,-39.427845,-100.50553,1.11409,0.0037133002281188963,3309.6454339027405,870000
