training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/step_time,time/total_time,step
183.054,-574.68976,2983.9756,591.3862,5.9897714,-9.254743,0.013071345,1.0,269.1869,0.3147746,-7.5493603,0.04946304,1.0,2.4182749,-88.09267,-1091.3383,40.742706,0.003712437629699707,2285.767956972122,595000
62.500484,-80.69726,872.7764,607.54785,7.538891,-9.25517,0.013156809,1.0,300.56128,0.4702191,-7.5504637,0.049738813,1.0,6.5888095,-104.01695,-1687.1863,14.841266,0.0037152278900146486,2304.3441002368927,600000
115.47832,-164.94624,1782.761,565.7453,4.9709454,-9.228256,0.0077740825,1.0,229.21606,0.20179226,-7.545942,0.048608374,1.0,3.6725843,-92.44832,-1742.5654,24.418047,0.004673781204223633,2327.713009119034,605000
42.999207,-32.71476,605.4623,600.14575,5.7726817,-9.25164,0.012451156,1.0,243.97052,0.13506757,-7.560135,0.05215673,1.0,2.4654133,-92.34915,-1633.3816,15.0014,0.0037138100147247315,2346.2820615768433,610000
372.36694,-267.46487,3160.048,592.3747,7.2830133,-9.222068,0.006536511,1.0,270.38138,0.05702511,-7.5485983,0.04927253,1.0,1.60876,-103.35123,-2228.1394,23.96402,0.003718956232070923,2364.8768453598022,615000
1364.2744,-1092.719,11440.894,603.5991,6.015872,-9.234043,0.0089316415,1.0,245.40338,0.17132472,-7.566146,0.05365946,1.0,7.909581,-91.596664,-2088.432,37.04034,0.003718696737289429,2383.4703319072723,620000
356.94788,-459.62662,4904.7456,619.4497,6.8705077,-9.238415,0.009805904,1.0,264.81177,0.25328875,-7.554798,0.0508226,1.0,8.062136,-103.0041,-1763.2964,29.20073,0.0037177395820617676,2402.059034347534,625000
26.34376,-19.755352,352.89273,627.39996,7.628976,-9.229872,0.008097388,1.0,244.7934,0.21896753,-7.5463223,0.048703533,1.0,3.3188803,-98.8212,-1527.3656,11.813749,0.0037207549571990966,2420.6628124713898,630000
35.27367,-34.68577,647.33264,592.27966,6.0031123,-9.235356,0.009194241,1.0,254.87712,0.27726096,-7.5540266,0.050629623,1.0,7.1709547,-101.99168,-1369.6946,12.970854,0.0037194519996643065,2439.2600753307343,635000
83.366,-64.99045,1308.0555,619.8064,7.843761,-9.233936,0.008910209,1.0,232.63632,0.052220203,-7.5543003,0.050697945,1.0,3.688603,-108.91638,-1623.1626,14.547387,0.003716404390335083,2457.8421030044556,640000
82.27833,-83.41019,1444.2471,620.9993,7.723987,-9.24011,0.01014506,1.0,258.75034,0.042519674,-7.5559235,0.051103793,1.0,2.6465192,-108.59068,-1248.2008,21.838182,0.0037136236190795898,2476.4102244377136,645000
46.60885,-99.48983,957.21765,564.0227,7.3450656,-9.256736,0.013470294,1.0,184.16702,0.07738235,-7.5529594,0.050362814,1.0,1.703414,-101.21448,-846.60693,16.516615,0.003717832946777344,2494.9993948936462,650000
88.445335,-164.69762,1470.2378,567.464,6.840931,-9.264479,0.015018764,1.0,239.93532,0.07451986,-7.555048,0.050885018,1.0,1.6001394,-100.29164,-795.79297,59.624725,0.004666804075241089,2518.333418369293,655000
42.29903,-41.234356,870.744,573.82227,6.2946854,-9.28468,0.019059002,1.0,217.97212,0.113498025,-7.5590143,0.051876422,1.0,3.0624263,-103.394775,-1023.50183,17.284163,0.0037181192874908447,2536.924017429352,660000
50.259983,-58.237118,1092.4678,613.7374,7.059943,-9.253756,0.012874097,1.0,241.30148,0.27335155,-7.550659,0.049787756,1.0,2.334312,-102.22502,-1110.4473,25.919285,0.0037159719944000243,2555.503880262375,665000
50.12982,-51.01696,784.8819,608.1679,6.0525055,-9.266916,0.015506296,1.0,279.15015,0.33585468,-7.5613112,0.05245076,1.0,6.49553,-97.7624,-1006.84973,15.008347,0.0037233344078063963,2574.1205549240112,670000
24.620056,-22.482986,624.6795,634.2396,7.704013,-9.28731,0.019584943,1.0,272.77472,0.40914917,-7.5499334,0.049606174,1.0,2.2465563,-104.27131,-892.77673,15.853529,0.003720220613479614,2592.721661090851,675000
23.684538,-22.643686,480.62567,616.70166,7.100691,-9.282537,0.018630292,1.0,259.19928,0.43561423,-7.5518785,0.050092593,1.0,1.4811878,-113.172195,-1043.5869,83.25543,0.0037193283081054687,2611.318305492401,680000
71.50193,-24.53747,596.6141,607.8866,7.6944227,-9.288858,0.019894648,1.0,263.0557,0.24891137,-7.5502925,0.04969602,1.0,4.324411,-121.68741,-1246.2733,12.745972,0.0037166923046112062,2629.9017696380615,685000
17.450443,-26.04514,543.1772,615.7134,6.870579,-9.302498,0.022622427,1.0,243.78116,0.29114884,-7.54692,0.04885284,1.0,1.9167286,-126.23999,-1206.4529,14.526737,0.0037142407417297364,2648.4729759693146,690000
57.474693,-31.555399,693.06274,647.95514,8.822577,-9.306959,0.023514908,1.0,239.27684,0.18247703,-7.5305147,0.044751592,1.0,1.7916054,-124.362915,-1139.1399,21.478588,0.0037151299476623537,2667.0486290454865,695000
52.713745,-45.215034,719.04126,631.70337,8.591017,-9.329457,0.02801441,1.0,260.83038,0.4233123,-7.551608,0.05002491,1.0,2.5499675,-122.057274,-1419.1914,18.790596,0.003712087821960449,2685.6090710163116,700000
90.29393,-307.49725,2269.4143,619.51263,8.575745,-9.379519,0.038026806,1.0,282.6939,0.29898828,-7.545016,0.048376948,1.0,2.8962336,-128.28757,-1473.5166,36.56362,0.004647541904449463,2708.846783876419,705000
170.89944,-117.4517,1685.8992,629.27985,7.658533,-9.3713875,0.036400467,1.0,257.09296,0.29330707,-7.5534263,0.05047949,1.0,2.3746893,-132.11781,-1184.3254,22.474117,0.0037108914852142334,2727.4012446403503,710000
43.80858,-99.22523,939.7333,639.23376,8.621222,-9.343064,0.03073578,1.0,258.2615,0.2639633,-7.5575423,0.05150853,1.0,1.2090635,-140.47992,-1686.7025,26.42227,0.003713288879394531,2745.967691898346,715000
131.90715,-133.46971,1409.9,603.8689,6.2103405,-9.395641,0.041251395,1.0,238.50076,-0.037447833,-7.546932,0.048856054,1.0,2.4408457,-128.22899,-1567.3745,35.6472,0.003717578077316284,2764.555587530136,720000
2858.0847,-753.8846,7394.818,627.12994,8.01663,-9.371674,0.036457762,1.0,277.93518,0.06509859,-7.541104,0.047398977,1.0,3.0215254,-120.44291,-1469.4521,50.951565,0.0037182650566101073,2783.146915912628,725000
574.666,-607.87146,7005.105,639.4606,6.6616535,-9.65725,0.093573034,1.0,237.7196,0.19632795,-7.5487843,0.049319062,1.0,1.4655075,-122.876976,-1707.3363,70.38399,0.003718540096282959,2801.739619731903,730000
264.9439,-85.04019,1614.133,631.1318,7.4588404,-9.53773,0.06966907,1.0,267.98114,0.2309283,-7.5394278,0.046980042,1.0,2.4765446,-129.88446,-1716.1155,27.83714,0.0037163594245910644,2820.3214194774628,735000
447.68854,-106.54919,1724.895,630.32117,6.1536217,-9.614685,0.085059844,1.0,250.72647,0.31513482,-7.5402117,0.047175862,1.0,1.8448753,-137.28584,-1957.543,57.635017,0.0037171936511993407,2838.907390832901,740000
264.91016,-423.84354,3377.085,627.4171,6.8075237,-9.523474,0.0668178,1.0,217.3716,0.32954013,-7.5442495,0.048185274,1.0,4.252387,-126.0739,-1816.6077,71.56348,0.0037186665058135987,2857.5007259845734,745000
611.67017,-1345.2,9247.615,598.94305,5.552534,-9.51149,0.064420834,1.0,237.41422,0.22087333,-7.5561247,0.051154118,1.0,2.8197908,-111.60063,-1909.1423,67.33348,0.0037215142726898195,2876.108300447464,750000
384.33987,-326.45914,3617.1904,584.7385,5.074828,-9.603172,0.08275741,1.0,211.39859,0.30144316,-7.545885,0.04859426,1.0,2.676093,-95.43594,-1882.6167,28.566454,0.00467780966758728,2899.4973514080048,755000
81.494125,-79.24519,1221.1003,601.6487,5.0746517,-9.524487,0.06702032,1.0,208.40012,0.19489366,-7.5639205,0.05310312,1.0,1.5734277,-106.2278,-2048.3936,22.817703,0.0037145630836486815,2918.0701694488525,760000
136.31389,-240.25424,2921.8247,621.75085,5.279115,-9.589293,0.07998136,1.0,236.39008,0.21019253,-7.5494156,0.049476907,1.0,2.4301858,-111.9176,-2160.801,38.852325,0.0037165984630584716,2936.6531643867493,765000
154.90164,-98.95129,2067.6335,612.3563,4.743369,-9.487263,0.059575606,1.0,238.19205,0.3123207,-7.5534534,0.050486255,1.0,2.636397,-109.55683,-2185.1257,23.353365,0.0037199879646301268,2955.2531073093414,770000
338.5177,-302.66992,4717.225,584.7403,4.0195913,-9.431941,0.048511166,1.0,219.14868,0.12086814,-7.5682087,0.054175206,1.0,3.431115,-88.98607,-2284.8364,407.5479,0.003718466806411743,2973.8454461097717,775000
535.54517,-365.44897,5336.2812,567.75836,3.6514194,-9.543514,0.0708258,1.0,223.62794,0.30077907,-7.5562925,0.05119607,1.0,2.5565703,-65.77379,-2165.5305,22.134613,0.0037192589282989503,2992.441746234894,780000
218.68045,-132.2029,1917.2039,567.1078,4.0221987,-9.380405,0.038204104,1.0,188.258,0.13546377,-7.5673923,0.053971082,1.0,7.1627703,-75.01956,-2374.3083,14.762343,0.0037209892749786376,3011.046695947647,785000
289.50482,-811.8391,3908.3516,579.1527,4.1093006,-9.625608,0.08724456,1.0,251.54895,0.46767053,-7.5574446,0.051484004,1.0,2.4182978,-97.38705,-2289.252,83.853966,0.003719349670410156,3029.6434473991394,790000
242.59616,-287.61127,2223.3125,576.76575,4.3225446,-9.488174,0.05975789,1.0,202.60217,0.22239901,-7.5727415,0.055308465,1.0,7.025139,-78.630035,-2443.9336,25.06377,0.003719921588897705,3048.2430579662323,795000
56.678486,-41.097157,920.55835,570.1648,4.149375,-9.555455,0.07321415,1.0,230.79886,0.12088158,-7.5622015,0.0526734,1.0,10.288126,-80.75677,-2312.116,15.001554,0.0037202969551086425,3066.8445456027985,800000
272.6632,-192.97649,2497.233,536.8015,4.907317,-9.346769,0.031476855,1.0,177.35092,0.19070086,-7.560322,0.052203394,1.0,4.51958,-82.04602,-2433.1743,17.487041,0.004659090614318848,3090.1400017738342,805000
32.195625,-28.122974,633.9014,538.70337,3.799864,-9.579405,0.07800376,1.0,191.5652,0.27060756,-7.57121,0.054925505,1.0,6.8895235,-86.21859,-2477.283,13.694202,0.0037178441524505614,3108.729225873947,810000
86.418465,-87.27262,1213.3389,502.6735,3.472599,-9.317743,0.02567171,1.0,169.2534,0.24478593,-7.5743713,0.05571576,1.0,2.1809528,-92.78482,-2437.3235,19.40181,0.003717546081542969,3127.316959619522,815000
1331.3202,-1425.1307,11723.947,538.6118,3.7062361,-9.300751,0.02227319,1.0,241.09253,0.36202484,-7.5574865,0.051494516,1.0,4.62053,-73.29544,-2902.5261,101.94356,0.0037197887897491453,3145.9159064292908,820000
811.28687,-402.98782,3789.3704,567.2556,3.7487931,-9.251949,0.012512838,1.0,223.66605,0.27807897,-7.5569696,0.05136535,1.0,5.951505,-89.579575,-2979.407,1395.4307,0.003718898105621338,3164.510400056839,825000
1305.8579,-4764.077,18595.992,556.63025,4.9022603,-9.337463,0.029615534,1.0,230.12976,0.22946951,-7.5566535,0.05128631,1.0,2.3533897,-97.42236,-3127.9478,574.1327,0.003717092704772949,3183.0958693027496,830000
1415.4078,-1186.1348,8014.584,553.74347,3.7593381,-9.379856,0.038094226,1.0,244.28467,0.46604836,-7.5610776,0.05239234,1.0,5.36905,-106.85321,-3183.2861,49.223385,0.0037148881912231445,3201.6703135967255,835000
1155.5612,-6634.394,18048.197,560.0505,4.10791,-9.380838,0.038290825,1.0,177.64041,0.06517083,-7.5796285,0.057030044,1.0,4.093579,-101.50524,-3212.7666,83.70008,0.0037118907451629637,3220.2297699451447,840000
276.5274,-187.16379,1864.6669,550.6341,3.7777967,-9.357225,0.03356795,1.0,199.83118,0.16531068,-7.5616837,0.052543864,1.0,6.7337785,-93.0074,-3344.711,23.980808,0.003714655542373657,3238.8030502796173,845000
323.4277,-897.5965,5786.032,558.72144,4.2170167,-9.321821,0.026487147,1.0,228.9081,0.24410333,-7.565426,0.053479467,1.0,3.3631446,-107.1633,-3584.8638,39.874634,0.0037141211986541746,3257.373659849167,850000
502.09518,-2287.2031,8572.229,570.8679,4.124112,-9.357392,0.03360149,1.0,225.17468,0.3446512,-7.551691,0.05004569,1.0,7.399525,-106.547104,-3702.5144,54.188198,0.004686864805221558,3280.8079867362976,855000
13024.359,-21323.56,85779.766,540.9756,4.0094805,-9.456463,0.053415515,1.0,178.38626,0.15167043,-7.555122,0.0509035,1.0,7.6144867,-93.0708,-2966.5256,659.9538,0.0037173507690429685,3299.394743680954,860000
759.53644,-477.23422,6002.986,558.36273,4.4052486,-9.4934845,0.06082001,1.0,176.50575,-0.012344513,-7.5533285,0.050455175,1.0,6.4068513,-104.0646,-3849.4019,57.94744,0.0037148446083068846,3317.96896982193,865000
124.91715,-289.0834,2373.1533,554.4966,4.4981995,-9.3186455,0.025852075,1.0,186.68738,0.23689687,-7.550357,0.049712166,1.0,8.889542,-110.4948,-4071.2397,33.00304,0.00371190824508667,3336.5285139083862,870000
242.33379,-306.43527,3497.3105,541.0093,4.6396866,-9.356295,0.033381987,1.0,213.11087,0.33226442,-7.5531263,0.050404504,1.0,8.416893,-145.94507,-4176.8135,49.169872,0.0037119443416595457,3355.088242292404,875000
1040.0099,-1231.8798,10765.639,562.87524,3.9933338,-9.4636,0.05484295,1.0,189.9772,0.375116,-7.5471296,0.048905335,1.0,8.818488,-115.442535,-4306.9585,69.74952,0.0037132132053375243,3373.6543114185333,880000
1587.0273,-1568.3839,13645.453,525.34143,3.836688,-9.309116,0.023946295,1.0,195.40671,0.38684964,-7.558978,0.051867478,1.0,3.7840402,-107.481476,-4402.581,157.46738,0.003717474412918091,3392.241686105728,885000
207.181,-197.29599,3010.2573,512.60785,3.3931737,-9.373028,0.036728602,1.0,134.6376,0.13987128,-7.564527,0.05325474,1.0,4.403008,-124.62897,-4582.9443,65.616974,0.0037156174659729005,3410.8197762966156,890000
490.1616,-505.1251,9582.782,563.8208,3.185407,-9.624806,0.08708427,1.0,220.75626,0.32284337,-7.553485,0.05049423,1.0,5.7224765,-131.72388,-4732.5234,110.40999,0.003720285224914551,3429.42120552063,895000
1074.5802,-2030.2682,12810.5205,511.1308,3.9161766,-9.594149,0.080952585,1.0,164.29562,0.14312105,-7.5437136,0.048051376,1.0,5.7189293,-134.85654,-4864.301,125.27502,0.003720415163040161,3448.0232858657837,900000
164.85352,-171.88268,2907.2717,535.00903,3.7942653,-9.68899,0.09992092,1.0,199.36757,0.30976763,-7.562745,0.05280916,1.0,12.291876,-127.29489,-5097.1094,32.998665,0.004651636934280396,3471.281473875046,905000
2025.1132,-2774.6245,33333.59,565.7855,3.4895182,-9.55295,0.072712995,1.0,189.67523,0.09888177,-7.5557675,0.051064864,1.0,3.222371,-76.179886,-5156.39,480.91278,0.0037167445182800293,3489.865199327469,910000
1354.623,-1352.987,19539.834,543.449,4.372302,-9.790187,0.1201604,1.0,245.36542,0.1829697,-7.549922,0.049603492,1.0,12.762133,-121.14012,-5461.3784,97.1561,0.003720551252365112,3508.467958211899,915000
2525.5496,-3284.4973,27233.852,475.44012,1.685493,-9.433369,0.048796732,1.0,227.16577,0.31904286,-7.568877,0.054342292,1.0,9.356358,-99.75841,-5337.383,70.08235,0.003715929079055786,3527.0476064682007,920000
3257.4634,-1364.3435,14935.09,509.53238,2.809031,-9.39572,0.04126677,1.0,249.73822,0.48325062,-7.54443,0.0482305,1.0,10.764099,-118.74614,-5283.964,117.34523,0.003713419818878174,3545.6147084236145,925000
248.49179,-298.52795,2540.9233,508.3266,2.8768234,-9.314068,0.024936652,1.0,211.30286,0.20118144,-7.5621905,0.052670628,1.0,4.540623,-111.73573,-5960.5776,30.252853,0.0037153388023376463,3564.1914052963257,930000
1470.9679,-1697.5908,20883.014,517.3171,2.8994403,-9.467537,0.055630397,1.0,208.08856,0.28735927,-7.5480194,0.049127743,1.0,3.0699341,-125.51335,-5545.122,100.63959,0.0037121027946472166,3582.7519216537476,935000
2194.2607,-3364.348,30889.246,543.51904,3.2112513,-9.331428,0.028408451,1.0,208.23764,0.38728416,-7.5535793,0.05051783,1.0,4.6135144,-117.21032,-6300.6562,306.93982,0.003716956281661987,3601.3367071151733,940000
1561.0027,-1431.0935,18991.27,544.1345,3.3706007,-9.53438,0.06899892,1.0,231.44888,0.38623914,-7.5506506,0.04978563,1.0,3.073055,-140.24617,-6497.2256,6597.9824,0.003713510179519653,3619.904260635376,945000
4702.0264,-2292.8157,24026.258,549.2527,3.6641068,-9.488171,0.05975714,1.0,186.82138,0.24708699,-7.553679,0.050542697,1.0,3.5369277,-114.63693,-6463.4873,153.74863,0.003714262342453003,3638.475575208664,950000
7313.8506,-2255.4675,22875.152,523.9566,3.5802846,-9.493376,0.060798,1.0,198.55414,0.28437725,-7.554103,0.050648652,1.0,3.0675201,-124.32119,-6904.5684,150.52266,0.004655310106277466,3661.752128601074,955000
85820.99,-73130.4,588541.1,536.7195,3.672988,-9.798131,0.12174916,1.0,216.09106,0.4261602,-7.5762515,0.056185838,1.0,6.1151247,-136.26936,-6706.297,1648.0494,0.003715601921081543,3680.330141067505,960000
559.2381,-615.4255,8039.9673,465.64148,2.097389,-9.41066,0.04425487,1.0,194.79823,0.33021474,-7.5574107,0.051475603,1.0,3.4566689,-107.98309,-7011.2324,43.149014,0.003721190595626831,3698.936096906662,965000
341.0222,-417.92276,6296.119,496.2752,2.412738,-9.402065,0.042535923,1.0,222.64078,0.30214128,-7.562487,0.052744813,1.0,7.3175745,-88.13675,-6728.433,46.86823,0.003724286651611328,3717.55753326416,970000
63907.816,-11316.201,158732.69,511.0619,2.2400486,-9.667355,0.095593795,1.0,226.49722,0.2568731,-7.566341,0.053708177,1.0,8.404194,-111.50258,-7242.7925,956.6662,0.0037249579429626464,3736.182326078415,975000
7360.687,-7651.1377,79749.95,523.55646,3.054883,-9.620847,0.08629226,1.0,213.81677,0.31488547,-7.5585394,0.051757857,1.0,6.097249,-124.078354,-7363.946,2203.6226,0.0037275672912597656,3754.820165872574,980000
6432.6636,-6201.218,66767.39,531.3585,3.408166,-9.484785,0.059080005,1.0,251.06602,0.4823388,-7.544237,0.048182223,1.0,14.882068,-104.31465,-7525.252,157.46547,0.0037298437118530275,3773.4693875312805,985000
2075.204,-2129.8489,26244.438,528.7517,2.86789,-9.713262,0.104775265,1.0,233.87442,0.39264297,-7.5586996,0.051797807,1.0,3.7207413,-166.68434,-7697.208,163.21255,0.003726637649536133,3792.1025779247284,990000
8659.235,-6885.089,91973.47,489.90887,1.9167271,-9.604395,0.083001904,1.0,218.79453,0.30579966,-7.5591745,0.051916525,1.0,7.0872917,-118.28609,-8329.271,300.9674,0.003732468318939209,3810.7649223804474,995000
5022.347,-6288.1826,76073.96,484.62512,2.280314,-9.462034,0.054529764,1.0,224.4212,0.34963423,-7.568388,0.054219913,1.0,10.683944,-108.947754,-8468.939,157.06937,0.0037284821033477782,3829.407335996628,1000000
