antmaze-medium-explore-v0	gcivl	1	10.0	0.99	1.0	0.0	-
antmaze-medium-explore-v0	gcivl	2	10.0	0.99	1.0	0.0	-
antmaze-medium-explore-v0	gcivl	3	10.0	0.99	1.0	0.0	-
antmaze-medium-explore-v0	gcivl	4	10.0	0.99	1.0	0.0	-
antmaze-medium-explore-v0	gciql	0	0.01	0.99	1.0	0.0	-
antmaze-medium-explore-v0	gciql	1	0.01	0.99	1.0	0.0	-
antmaze-medium-explore-v0	gciql	2	0.01	0.99	1.0	0.0	-
antmaze-medium-explore-v0	gciql	3	0.01	0.99	1.0	0.0	-
antmaze-medium-explore-v0	gciql	4	0.01	0.99	1.0	0.0	-
antmaze-medium-explore-v0	hiql	0	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-medium-explore-v0	hiql	1	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-medium-explore-v0	hiql	2	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-medium-explore-v0	hiql	3	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-medium-explore-v0	hiql	4	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-large-explore-v0	gcbc	0	-	0.99	-	-	-
antmaze-large-explore-v0	gcbc	1	-	0.99	-	-	-
antmaze-large-explore-v0	gcbc	2	-	0.99	-	-	-
antmaze-large-explore-v0	gcbc	3	-	0.99	-	-	-
antmaze-large-explore-v0	gcbc	4	-	0.99	-	-	-
antmaze-large-explore-v0	gcivl	0	10.0	0.99	1.0	0.0	-
antmaze-large-explore-v0	gcivl	1	10.0	0.99	1.0	0.0	-
antmaze-large-explore-v0	gcivl	2	10.0	0.99	1.0	0.0	-
antmaze-large-explore-v0	gcivl	3	10.0	0.99	1.0	0.0	-
antmaze-large-explore-v0	gcivl	4	10.0	0.99	1.0	0.0	-
antmaze-large-explore-v0	gciql	0	0.01	0.99	1.0	0.0	-
antmaze-large-explore-v0	gciql	1	0.01	0.99	1.0	0.0	-
antmaze-large-explore-v0	gciql	2	0.01	0.99	1.0	0.0	-
antmaze-large-explore-v0	gciql	3	0.01	0.99	1.0	0.0	-
antmaze-large-explore-v0	gciql	4	0.01	0.99	1.0	0.0	-
antmaze-large-explore-v0	hiql	0	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-large-explore-v0	hiql	1	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-large-explore-v0	hiql	2	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-large-explore-v0	hiql	3	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-large-explore-v0	hiql	4	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-teleport-explore-v0	gcbc	0	-	0.99	-	-	-
antmaze-teleport-explore-v0	gcbc	1	-	0.99	-	-	-
antmaze-teleport-explore-v0	gcbc	2	-	0.99	-	-	-
antmaze-teleport-explore-v0	gcbc	3	-	0.99	-	-	-
antmaze-teleport-explore-v0	gcbc	4	-	0.99	-	-	-
antmaze-teleport-explore-v0	gcivl	0	10.0	0.99	1.0	0.0	-
antmaze-teleport-explore-v0	gcivl	1	10.0	0.99	1.0	0.0	-
antmaze-teleport-explore-v0	gcivl	2	10.0	0.99	1.0	0.0	-
antmaze-teleport-explore-v0	gcivl	3	10.0	0.99	1.0	0.0	-
antmaze-teleport-explore-v0	gcivl	4	10.0	0.99	1.0	0.0	-
antmaze-teleport-explore-v0	gciql	0	0.01	0.99	1.0	0.0	-
antmaze-teleport-explore-v0	gciql	1	0.01	0.99	1.0	0.0	-
antmaze-teleport-explore-v0	gciql	2	0.01	0.99	1.0	0.0	-
antmaze-teleport-explore-v0	gciql	3	0.01	0.99	1.0	0.0	-
antmaze-teleport-explore-v0	gciql	4	0.01	0.99	1.0	0.0	-
antmaze-teleport-explore-v0	hiql	0	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-teleport-explore-v0	hiql	1	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-teleport-explore-v0	hiql	2	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-teleport-explore-v0	hiql	3	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
antmaze-teleport-explore-v0	hiql	4	-	0.99	1.0	0.0	--agent.high_alpha=10.0 --agent.low_alpha=10.0
humanoidmaze-medium-navigate-v0	gcbc	0	-	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gcbc	1	-	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gcbc	2	-	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gcbc	3	-	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gcbc	4	-	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gcivl	0	10.0	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gcivl	1	10.0	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gcivl	2	10.0	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gcivl	3	10.0	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gcivl	4	10.0	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gciql	0	0.1	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gciql	1	0.1	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gciql	2	0.1	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gciql	3	0.1	0.995	-	-	-
humanoidmaze-medium-navigate-v0	gciql	4	0.1	0.995	-	-	-
humanoidmaze-medium-navigate-v0	hiql	0	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-medium-navigate-v0	hiql	1	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-medium-navigate-v0	hiql	2	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-medium-navigate-v0	hiql	3	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-medium-navigate-v0	hiql	4	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-large-navigate-v0	gcbc	0	-	0.995	-	-	-
humanoidmaze-large-navigate-v0	gcbc	1	-	0.995	-	-	-
humanoidmaze-large-navigate-v0	gcbc	2	-	0.995	-	-	-
humanoidmaze-large-navigate-v0	gcbc	3	-	0.995	-	-	-
humanoidmaze-large-navigate-v0	gcbc	4	-	0.995	-	-	-
humanoidmaze-large-navigate-v0	gcivl	0	10.0	0.995	-	-	-
humanoidmaze-large-navigate-v0	gcivl	1	10.0	0.995	-	-	-
humanoidmaze-large-navigate-v0	gcivl	2	10.0	0.995	-	-	-
humanoidmaze-large-navigate-v0	gcivl	3	10.0	0.995	-	-	-
humanoidmaze-large-navigate-v0	gcivl	4	10.0	0.995	-	-	-
humanoidmaze-large-navigate-v0	gciql	0	0.1	0.995	-	-	-
humanoidmaze-large-navigate-v0	gciql	1	0.1	0.995	-	-	-
humanoidmaze-large-navigate-v0	gciql	2	0.1	0.995	-	-	-
humanoidmaze-large-navigate-v0	gciql	3	0.1	0.995	-	-	-
humanoidmaze-large-navigate-v0	gciql	4	0.1	0.995	-	-	-
humanoidmaze-large-navigate-v0	hiql	0	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-large-navigate-v0	hiql	1	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-large-navigate-v0	hiql	2	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-large-navigate-v0	hiql	3	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-large-navigate-v0	hiql	4	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-giant-navigate-v0	gcbc	0	-	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gcbc	1	-	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gcbc	2	-	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gcbc	3	-	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gcbc	4	-	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gcivl	0	10.0	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gcivl	1	10.0	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gcivl	2	10.0	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gcivl	3	10.0	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gcivl	4	10.0	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gciql	0	0.1	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gciql	1	0.1	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gciql	2	0.1	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gciql	3	0.1	0.995	-	-	-
humanoidmaze-giant-navigate-v0	gciql	4	0.1	0.995	-	-	-
humanoidmaze-giant-navigate-v0	hiql	0	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-giant-navigate-v0	hiql	1	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-giant-navigate-v0	hiql	2	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-giant-navigate-v0	hiql	3	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-giant-navigate-v0	hiql	4	-	0.995	-	-	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-medium-stitch-v0	gcbc	0	-	0.995	-	-	-
humanoidmaze-medium-stitch-v0	gcbc	1	-	0.995	-	-	-
humanoidmaze-medium-stitch-v0	gcbc	2	-	0.995	-	-	-
humanoidmaze-medium-stitch-v0	gcbc	3	-	0.995	-	-	-
humanoidmaze-medium-stitch-v0	gcbc	4	-	0.995	-	-	-
humanoidmaze-medium-stitch-v0	gcivl	0	10.0	0.995	0.5	0.5	-
humanoidmaze-medium-stitch-v0	gcivl	1	10.0	0.995	0.5	0.5	-
humanoidmaze-medium-stitch-v0	gcivl	2	10.0	0.995	0.5	0.5	-
humanoidmaze-medium-stitch-v0	gcivl	3	10.0	0.995	0.5	0.5	-
humanoidmaze-medium-stitch-v0	gcivl	4	10.0	0.995	0.5	0.5	-
humanoidmaze-medium-stitch-v0	gciql	0	0.1	0.995	0.5	0.5	-
humanoidmaze-medium-stitch-v0	gciql	1	0.1	0.995	0.5	0.5	-
humanoidmaze-medium-stitch-v0	gciql	2	0.1	0.995	0.5	0.5	-
humanoidmaze-medium-stitch-v0	gciql	3	0.1	0.995	0.5	0.5	-
humanoidmaze-medium-stitch-v0	gciql	4	0.1	0.995	0.5	0.5	-
humanoidmaze-medium-stitch-v0	hiql	0	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-medium-stitch-v0	hiql	1	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-medium-stitch-v0	hiql	2	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-medium-stitch-v0	hiql	3	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-medium-stitch-v0	hiql	4	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-large-stitch-v0	gcbc	0	-	0.995	-	-	-
humanoidmaze-large-stitch-v0	gcbc	1	-	0.995	-	-	-
humanoidmaze-large-stitch-v0	gcbc	2	-	0.995	-	-	-
humanoidmaze-large-stitch-v0	gcbc	3	-	0.995	-	-	-
humanoidmaze-large-stitch-v0	gcbc	4	-	0.995	-	-	-
humanoidmaze-large-stitch-v0	gcivl	0	10.0	0.995	0.5	0.5	-
humanoidmaze-large-stitch-v0	gcivl	1	10.0	0.995	0.5	0.5	-
humanoidmaze-large-stitch-v0	gcivl	2	10.0	0.995	0.5	0.5	-
humanoidmaze-large-stitch-v0	gcivl	3	10.0	0.995	0.5	0.5	-
humanoidmaze-large-stitch-v0	gcivl	4	10.0	0.995	0.5	0.5	-
humanoidmaze-large-stitch-v0	gciql	0	0.1	0.995	0.5	0.5	-
humanoidmaze-large-stitch-v0	gciql	1	0.1	0.995	0.5	0.5	-
humanoidmaze-large-stitch-v0	gciql	2	0.1	0.995	0.5	0.5	-
humanoidmaze-large-stitch-v0	gciql	3	0.1	0.995	0.5	0.5	-
humanoidmaze-large-stitch-v0	gciql	4	0.1	0.995	0.5	0.5	-
humanoidmaze-large-stitch-v0	hiql	0	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-large-stitch-v0	hiql	1	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-large-stitch-v0	hiql	2	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-large-stitch-v0	hiql	3	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-large-stitch-v0	hiql	4	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-giant-stitch-v0	gcbc	0	-	0.995	-	-	-
humanoidmaze-giant-stitch-v0	gcbc	1	-	0.995	-	-	-
humanoidmaze-giant-stitch-v0	gcbc	2	-	0.995	-	-	-
humanoidmaze-giant-stitch-v0	gcbc	3	-	0.995	-	-	-
humanoidmaze-giant-stitch-v0	gcbc	4	-	0.995	-	-	-
humanoidmaze-giant-stitch-v0	gcivl	0	10.0	0.995	0.5	0.5	-
humanoidmaze-giant-stitch-v0	gcivl	1	10.0	0.995	0.5	0.5	-
humanoidmaze-giant-stitch-v0	gcivl	2	10.0	0.995	0.5	0.5	-
humanoidmaze-giant-stitch-v0	gcivl	3	10.0	0.995	0.5	0.5	-
humanoidmaze-giant-stitch-v0	gcivl	4	10.0	0.995	0.5	0.5	-
humanoidmaze-giant-stitch-v0	gciql	0	0.1	0.995	0.5	0.5	-
humanoidmaze-giant-stitch-v0	gciql	1	0.1	0.995	0.5	0.5	-
humanoidmaze-giant-stitch-v0	gciql	2	0.1	0.995	0.5	0.5	-
humanoidmaze-giant-stitch-v0	gciql	3	0.1	0.995	0.5	0.5	-
humanoidmaze-giant-stitch-v0	gciql	4	0.1	0.995	0.5	0.5	-
humanoidmaze-giant-stitch-v0	hiql	0	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-giant-stitch-v0	hiql	1	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-giant-stitch-v0	hiql	2	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-giant-stitch-v0	hiql	3	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
humanoidmaze-giant-stitch-v0	hiql	4	-	0.995	0.5	0.5	--agent.high_alpha=3.0 --agent.low_alpha=3.0 --agent.subgoal_steps=100
