training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/step_time,time/total_time,step
1.035103,-11.701426,0.03510428,1.0874795,20.403866,0.9999986,-20.40384,1.0,1.2451223,0.0,-29.520588,-94.8896,6.3906174,-6.888979,74.894615,0.22882159,-29.098648,-94.862854,0.14140344,0.002328767108917236,1276.484799861908,535000
1.0349185,-11.640995,0.034922987,1.0723718,19.742035,0.9999955,-19.74195,1.0,1.0560076,0.0,-32.805275,-95.52956,5.251054,-5.526488,58.51826,0.2991712,-32.32527,-95.71481,0.13602652,0.002306780958175659,1288.0187077522278,540000
1.0353192,-11.783659,0.035350975,1.1080375,20.085772,0.9999683,-20.085136,1.0,0.6835431,0.0,-29.708897,-95.66638,1.5227809,-2.1784372,25.789007,0.37725472,-29.298876,-95.71396,0.12213125,0.002220466709136963,1299.1210446357727,545000
1.0349984,-11.666185,0.03499856,1.0786693,20.377747,0.9999999,-20.377747,1.0,0.708256,0.0,-31.412197,-94.59408,2.5029523,-1.7903396,31.369778,0.30811816,-31.042732,-94.50577,0.12698904,0.0022206838130950928,1310.2244670391083,550000
1.0355107,-11.837994,0.035513982,1.1216214,19.95969,0.99999666,-19.959625,1.0,1.0292788,0.0,-30.935524,-94.8601,2.9886742,-2.8973377,44.000317,0.41018623,-30.565975,-94.62179,0.14172931,0.002951000165939331,1324.9794709682465,555000
1.0352108,-11.737849,0.035213545,1.0965853,20.542168,0.9999973,-20.542114,1.0,0.78733647,0.0,-29.639458,-94.19331,1.283548,-1.7031212,23.708588,0.5286946,-29.27077,-94.167305,0.12802555,0.0022089545249938964,1336.024246454239,560000
1.03489,-11.63164,0.034894917,1.0700328,20.217852,0.9999951,-20.217754,1.0,1.0226743,0.0,-30.221237,-95.70867,1.8669281,-2.293025,28.41766,0.452742,-29.802536,-95.54571,0.14294812,0.00224441614151001,1347.2463309764862,565000
1.0351487,-11.718622,0.035155866,1.0917785,19.923267,0.9999929,-19.923128,1.0,1.0107697,0.0,-32.89617,-95.06991,2.9168487,-3.5292363,45.465767,0.2916056,-32.469444,-95.04811,0.12534414,0.002235911560058594,1358.4258921146393,570000
1.035335,-11.778402,0.035335205,1.1067238,19.843239,0.99999976,-19.843237,1.0,1.1309536,0.0,-32.237797,-95.584755,6.1911106,-5.8233776,65.76198,0.30591524,-31.834969,-95.523766,0.11063361,0.0022140209674835205,1369.4959998130798,575000
1.0349972,-11.665767,0.0349973,1.0785646,20.580292,0.99999994,-20.580292,1.0,0.8875431,0.0,-31.274734,-95.49315,2.936008,-3.267352,42.720093,0.34556687,-30.888855,-95.20636,0.11651958,0.003008843755722046,1384.5402216911316,580000
1.0353025,-11.767937,0.03530381,1.1041071,20.045012,0.9999987,-20.044987,1.0,0.8556656,0.0,-31.769781,-94.57,2.7380362,-2.8789096,43.508186,0.2678296,-31.379013,-94.456474,0.124290444,0.002258229064941406,1395.8313705921173,585000
1.0352442,-11.748102,0.035244305,1.0991485,20.10336,0.9999999,-20.10336,1.0,1.1516955,0.0,-31.229687,-95.26316,4.8435593,-4.631015,50.44795,0.42729384,-30.80869,-95.31058,0.13155067,0.002299277687072754,1407.3277704715729,590000
1.0350264,-11.676574,0.035029724,1.0812664,19.74236,0.99999666,-19.742294,1.0,0.7868694,0.0,-32.562195,-95.45202,3.0999842,-3.2897394,36.503548,0.19024454,-32.15164,-95.40724,0.13652727,0.002685386848449707,1420.7547135353088,595000
1.0348132,-11.604988,0.034814965,1.06337,20.018162,0.9999982,-20.018127,1.0,0.9676117,0.0,-31.283485,-94.374435,6.9173837,-5.1883883,65.28867,0.4554704,-30.85495,-94.396996,0.15838769,0.0023233786582946775,1432.371610879898,600000
